".model","armse","amae","amape","srmse","smae","smape","h","i"
"base",48056.6029131453,48056.6029131453,19.7434740096322,NA,NA,NA,1,152
"bu",46499.5985714133,46499.5985714133,19.103797609504,NA,NA,NA,1,152
"mint",46236.2761971102,46236.2761971102,18.9956147971941,NA,NA,NA,1,152
"ols",48290.5437597093,48290.5437597093,19.8395857766724,NA,NA,NA,1,152
"wlss",47757.6659577144,47757.6659577144,19.6206593774632,NA,NA,NA,1,152
"wlsv",47586.9114553387,47586.9114553387,19.5505069556249,NA,NA,NA,1,152
"base",47384.3174270912,47384.3174270912,19.1243158683825,NA,NA,NA,1,153
"bu",49146.4341661672,49146.4341661672,19.8355063834069,NA,NA,NA,1,153
"mint",45540.3836252352,45540.3836252352,18.380103977574,NA,NA,NA,1,153
"ols",48407.6679555806,48407.6679555806,19.5373402573276,NA,NA,NA,1,153
"wlss",49205.5677173053,49205.5677173053,19.8593726913288,NA,NA,NA,1,153
"wlsv",49231.7017032579,49231.7017032579,19.8699203710126,NA,NA,NA,1,153
"base",54333.2202574607,53936.0951741519,22.1733849977128,NA,NA,NA,2,141
"bu",53111.3027137386,52661.2926301811,21.6438296715138,NA,NA,NA,2,141
"mint",50688.3572090079,50256.4177869348,20.6552142379571,NA,NA,NA,2,141
"ols",54594.4459644959,54295.1079772567,22.3308045122275,NA,NA,NA,2,141
"wlss",54290.3904237137,53939.9847038013,22.1793856875199,NA,NA,NA,2,141
"wlsv",54172.276009756,53822.0584029673,22.1308398648624,NA,NA,NA,2,141
"base",32826.8839911126,23515.0248243022,9.9890828649292,NA,NA,NA,2,142
"bu",30304.306066714,22780.4994633403,9.79003684115766,NA,NA,NA,2,142
"mint",28327.1143461786,23866.8688424575,10.5479875504548,NA,NA,NA,2,142
"ols",32583.1971470331,23235.4572941574,9.85958374428327,NA,NA,NA,2,142
"wlss",31914.6982781017,23031.4121009993,9.80112487261258,NA,NA,NA,2,142
"wlsv",31629.4599213052,22559.2725497641,9.57305940090792,NA,NA,NA,2,142
"base",8416.22450376607,6991.28718003847,3.86138630738443,NA,NA,NA,2,143
"bu",10633.019983654,9279.2429871276,5.10884738418674,NA,NA,NA,2,143
"mint",12091.2764534913,11128.3663138039,6.10326868401774,NA,NA,NA,2,143
"ols",8989.98156631473,7340.63547074143,4.05860016454597,NA,NA,NA,2,143
